img,model_name,price,rating,specs_score,generation,core_and_thread,ram,rom,graphic_card,size_and_resolution,os,warranty
https://cdn1.smartprix.com/rx-iYSzjXnIo-w280-h280/dell-inspiron-3530-o.webp,Dell Inspiron 3530 OIN353034071RINS1M Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹55,990",4.05,54Spec Score,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-i7FWQT7zR-w280-h280/asus-rog-strix-g16-g.webp,Asus ROG Strix G16 G614JV-N3474WS Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,16,991",4.5,70Spec Score,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4060,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iB2untrsA-w280-h280/lenovo-loq-15iax9-83.webp,Lenovo LOQ 15IAX9 83GS009RIN Gaming Laptop (12th Gen Core i5/ 12GB/ 512GB SSD/ Win11/ 4GB Graph),"₹57,275",4.4,62Spec Score,12th Gen Intel Core i5 12450HX,"Octa Core (4P + 4E), 12 Threads",12 GB DDR5 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-ipPNIsNt2-w280-h280/samsung-galaxy-book.webp,Samsung Galaxy Book 4 NP750XGJ-KG3IN Laptop (Intel Core i7 1355U/ 16GB/ 512GB SSD/ Win11),"₹66,490",4.6,59Spec Score,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR4x RAM,512 GB SSD,Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-ikp1daShr-w280-h280/lenovo-thinkbook-16.webp,Lenovo ThinkBook 16 G6 21KKA07RIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),"₹43,950",4.6,64Spec Score,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon Graphics,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iD1xiJxI7-w280-h280/hp-victus-15-fb0157a.webp,HP Victus 15-fb0157AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹49,076",4.3,65Spec Score,5th Gen AMD Ryzen 5 5600H,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,4 GB AMD Radeon RX 6500M,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iSUnkvdbC-w280-h280/hp-victus15-fb0147ax.webp,HP Victus15-fb0147AX Gaming Laptop (Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹47,990",4.7,57Spec Score,5th Gen AMD Ryzen 5 5600H,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,4 GB AMD Radeon AMD Radeon RX 6500M,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iUf9FU6F7-w280-h280/asus-tuf-gaming-f15.webp,Asus TUF Gaming F15  FX506HF-HN075W Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹48,990",4.4,62Spec Score,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iboqoOzqN-w280-h280/asus-vivobook-14-202.webp,Asus VivoBook 14 2023 X1404ZA-NK321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹35,990",4.3,54Spec Score,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-inG5CsCJn-w280-h280/dell-inspiron-3525-l.webp,Dell Inspiron 3525 Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11),"₹37,411",4.1,59Spec Score,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iWgANKXGb-w280-h280/asus-vivobook-s15-ol.webp,Asus Vivobook S15 OLED 2023 S5504VA-MA554WS Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),"₹65,298",4.4,62Spec Score,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16 GB LPDDR5 RAM,1 TB SSD,Intel Integrated Iris Xe,"15.6 inches, 2880 x 1620 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iyjzQ7ALu-w280-h280/asus-vivobook-s15-ol.webp,Asus Vivobook S15 OLED 2023 S5504VA-MA543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹61,456",4.35,61Spec Score,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16 GB LPDDR5 RAM,512 GB SSD,Intel Integrated Iris Xe,"15.6 inches, 2880 x 1620 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iQvB8oAN2-w280-h280/acer-aspire-vero-av1.webp,Acer Aspire Vero AV15-51-5155 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹39,999",4.75,61Spec Score,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Iris Xe,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-i6pOCQE3B-w280-h280/acer-nitro-lite-nl16.webp,Acer Nitro Lite NL16-71G 2025 Gaming Laptop (13th Gen Core i7/16GB/ 512GB SSD/ Win11/ 6GB RTX4050),"₹89,999",4.4,64Spec Score,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-i8mE4uRnC-w280-h280/acer-nitro-lite-nl16.webp,Acer Nitro Lite NL16-71G Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB RTX4050),"₹79,999",4.35,63Spec Score,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-i2BgLZ6zy-w280-h280/lenovo-thinkbook-16.webp,Lenovo ThinkBook 16 G6 21KKA0J2IN Laptop (AMD Ryzen 3 7330U/ 8GB/ 512GB SSD/ DOS),"₹34,304",4.05,61Spec Score,7th Gen AMD Ryzen 3 7330U,"Quad Core, 8 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon Graphics,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iVK6WrA2W-w280-h280/asus-vivobook-go-15.webp,Asus Vivobook Go 15 E1504FA-NJ1505WS Laptop (AMD Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),"₹39,990",4.5,54Spec Score,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16 GB LPDDR5 RAM,512 GB SSD,Integrated AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-i3PIg5uOv-w280-h280/asus-chromebook-cx15.webp,Asus Chromebook CX1505CKA-S70179 Laptop (Intel Celeron N4500/ 4GB/ 64GB EMMC/ Chrome OS),"₹19,990",4.25,32Spec Score,Intel Celeron N4500,"Dual Core, 2 Threads",4 GB LPDDR4X RAM,64 GB eMMC Storage,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Chrome OS,1 Year Warranty
https://cdn1.smartprix.com/rx-isv8oAMT6-w280-h280/lenovo-loq-15irx9-83.webp,Lenovo LOQ 15IRX9 83DV018QIN Gaming Laptop (13th Gen Core i5/ 24GB/ 512GB SSD/ Win11/ 6GB RTX4050),"₹91,290",4.4,69Spec Score,13th Gen Intel Core i5 13450HX,"10 Cores (6P + 4E), 16 Threads",24 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-icpQHYaAZ-w280-h280/msi-katana-15-hx-b14.webp,MSI Katana 15 HX B14WEK-266IN Gaming Laptop (14th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB RTX 5050 Graph),"₹1,14,990",4.4,74Spec Score,14th Gen Intel Core i7 14650HX,"16 Cores (8P + 8E), 24 Threads",16 GB DDR5 RAM,512 GB SSD,8 GB NVIDIA GeForce RTX 5050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,2 Year Warranty
https://cdn1.smartprix.com/rx-iPeNgFfHf-w280-h280/lenovo-loq-15iax9e-8.webp,Lenovo LOQ ‎‎15IAX9E 83LK00AUIN ‎AI Gaming Laptop (12th Gen Core i5/ 12GB/ 512GB SSD/ Win11/ 4GB RTX 3050A Graph),"₹60,990",4.3,59Spec Score,12th Gen Intel Core i5 12450HX,"Octa Core (4P + 4E), 12 Threads",12 GB DDR5 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050A,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iJ8S72GEg-w280-h280/hp-victus-16-r1707tx.webp,HP Victus 16-r1707TX Gaming Laptop (14th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB RTX3050 Graph),"₹78,990",4.6,71Spec Score,14th Gen Intel Core i5 14450HX,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 3050,"16.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-i6IBsIRqT-w280-h280/asus-gaming-v16-2025.webp,Asus Gaming V16 2025 V3607VH-RP038WS Laptop (Intel Core 7 240H/ 16GB/ 512GB SSD/ Win11/ 8GB Graph RTX 5050),"₹1,09,990",4.1,65Spec Score,Intel Core 7 240H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,8 GB NVIDIA GeForce RTX 5050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iRIzqGOLz-w280-h280/acer-aspirego-14-ag1.webp,Acer AspireGo 14 AG14-71M Laptop (Intel Core Ultra 5 125H/ 16GB/ 1TB SSD/ Win11 Home),"₹63,999",4.05,62Spec Score,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB DDR5 RAM,1 TB SSD,Intel Integrated ARC Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-i5Iby6j7M-w280-h280/asus-vivobook-16x-k3.webp,Asus Vivobook 16X K3605VC-RP492WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹77,990",4.45,61Spec Score,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA Geforce RTX 3050,"16 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iRIzqGOLz-w280-h280/acer-aspire-go-14-ag.webp,Acer Aspire Go 14 AG14-71M Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11 Home),"₹57,990",4.4,60Spec Score,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB DDR5 RAM,512 GB SSD,Intel Integrated ARC Graphics,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iDaG0Lt36-w280-h280/hp-15-fr0025tu-lapto.webp,HP 15-fr0025TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹67,990",4.7,55Spec Score,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iv6HLPuPO-w280-h280/alienware-16-aurora.webp,Alienware 16 Aurora Gaming Laptop (Intel Core 7 240H/ 16GB/ 1TB SSD/ Win 11/ RTX 5060 8GB Graph),"₹1,31,990",4.25,72Spec Score,Intel Core 7 240H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GEFORCE RTX 5060,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-ikV8QdkZO-w280-h280/dell-14-plus-2-in-1.webp,Dell 14 Plus 2-in-1 Touch Laptop (Intel Core Ultra 5 226V/ 16GB/ 512GB SSD/Windows 11 Home),"₹98,490",4.35,52Spec Score,AMD Ryzen AI 7 350,"Octa Core, 16 Threads",16 GB LPDDR5X RAM,1 TB SSD,AMD Radeon 860M,"14 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-ijJ6KoBTO-w280-h280/acer-aspire-lite-amd.webp,Acer Aspire Lite AMD AL15-41 Laptop (AMD Ryzen 7 7730U/ 16GB/ 1TB SSD/ Win11),"₹48,990",4.25,64Spec Score,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16 GB DDR4 RAM,1 TB SSD,AMD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iuLhIxRDo-w280-h280/hp-victus-15-fb3004a.webp,HP Victus 15-fb3004AX Gaming Laptop (AMD Ryzen 5 8645HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹58,490",4.35,70Spec Score,8th Gen AMD Ryzen 5 8645HS,"Hexa Core, 12 Threads",16 GB DDR5 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-icx83d7rh-w280-h280/asus-vivobook-14-202.webp,Asus Vivobook 14 2025 S3407CA-LY057WS Laptop (Intel Core Ultra 5 225H/ 16GB/ 512GB SSD/ Win11),"₹72,990",4.65,68Spec Score,Intel Core Ultra 5 225H,"14 Cores (4P + 8E + 2LP-E), 14 Threads",16 GB DDR5 RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iBGr8QL05-w280-h280/lenovo-chromebook-82.webp,Lenovo Chromebook 82UY0014HA Laptop (Intel Celeron N4500/ 4GB/ 64GB SSD/ Chrome OS),"₹16,190",4.65,34Spec Score,Intel Celeron N4500,"Dual Core, 2 Threads",4 GB LPDDR4x RAM,64 GB eMMC Storage,Intel UHD Graphics,"11.6 inches, 1366 x 768 pixels",Chrome OS,1 Year Warranty
https://cdn1.smartprix.com/rx-i80O6HD50-w280-h280/asus-rog-zephyrus-g1.webp,Asus ROG Zephyrus G14 (2025) GA403UM-QS007WS Gaming Laptop (AMD Ryzen 9 270/ 16GB/ 1TB SSD/ Win11 Home/ 8GB RTX 5060 Graphics),"₹1,84,990",4.0,65Spec Score,AMD Ryzen 9 Octa Core 270,"Octa Core, 16 Threads",16 GB LPDDR5X RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 5060,"14 inches, 2880 x 1800 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iy4HIKBaN-w280-h280/asus-tuf-gaming-f16.webp,Asus TUF Gaming F16 FX688JPR-QT043WS Laptop (14th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 8GB RTX 5070 8GB Graphics),"₹1,79,990",4.2,86Spec Score,14th Gen Intel Core i7 14650HX,"16 Cores (8P + 8E), 24 Threads",32 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 5070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-ikyGgjLi7-w280-h280/asus-tuf-gaming-a16.webp,Asus TUF Gaming A16 FA608PP-QT014WS Laptop (AMD Ryzen 9 8940HX/ 16GB/ 1TB SSD/ Win11 Home/ 8GB RTX 5070 Graph),"₹1,69,990",4.0,81Spec Score,8th Gen AMD Ryzen 9 8940HX,16 Cores,16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 5070,"16 inches, 2560 x 1600 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iPzNLDZR8-w280-h280/hp-15-fd0582tu-lapto.webp,HP 15-FD0582TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),"₹38,490",4.2,53Spec Score,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iuaCy1UXf-w280-h280/acer-aspire-15-as15.webp,Acer Aspire 15 AS15-42 UN.35MSI.004 Laptop (AMD Ryzen 5 7430U/ 16GB/ 1TB SSD/ Win11),"₹39,990",4.1,59Spec Score,7th Gen AMD Ryzen 5 7430U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,1 TB SSD,AMD Radeon AMD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-imaAGEcSy-w280-h280/hp-15-hr0007tu-lapto.webp,HP 15-hr0007TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹56,499",4.65,52Spec Score,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-imaAGEcSy-w280-h280/hp-15-hr0007tu-lapto.webp,HP 15-hr0007TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹56,499",4.65,52Spec Score,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-i5XUfAXKw-w280-h280/hp-240-g10-be5s0pt-l.webp,HP 240 G10 ‎‎BE5S0PT Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win 11),"₹58,900",4.35,46Spec Score,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",16 GB RAM,1 TB SSD,Intel UHD Graphics,"14 inches, 1920 x 1080 pixels",Windows OS,1 Year Warranty
https://cdn1.smartprix.com/rx-i61VkTI2t-w280-h280/hp-15-fd0577tu-lapto.webp,HP 15-fd0577TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹55,990",4.0,57Spec Score,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iRPCc1BNs-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 3 83K100CGIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹57,804",4.65,55Spec Score,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB LPDDR5 RAM,512 GB SSD,Integrated Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iZwZuYwLO-w280-h280/hp-15-fd1255tu-lapto.webp,HP 15-fd1255TU Laptop (Intel Core Ultra 5 125H/ 16GB/ 1TB SSD/ Win11 Home),"₹68,990",4.45,59Spec Score,Intel Core Ultra 5 Series 1 125H,"14 Cores (4P + 8E + 2LP-E), 18 Threads",16 GB DDR5 RAM,1 TB SSD,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iNafQ3ofw-w280-h280/hp-omnibook-5-16-ba1.webp,HP OmniBook 5 16-ba1008TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹66,990",4.1,53Spec Score,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR5x RAM,512 GB SSD,Intel Iris Xe Graphics,"16 inches, 1920 x 1200 pixels, Touch Screen",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iRwJB6Zem-w280-h280/asus-expertbook-p3-p.webp,Asus Expertbook P3 P3405CVA-LY0015WS Laptop (13th Gen Core i5/ 16GB/ 512GB/ Win11),"₹64,990",4.45,57Spec Score,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR5 RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iDx4JICpD-w280-h280/asus-vivobook-s14-20.webp,Asus Vivobook S14 2025 S3407VA-LY037WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),"₹62,990",4.6,60Spec Score,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR5 RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1200 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-izYB46dLq-w280-h280/asus-expertbook-p1-1.webp,Asus Expertbook P1 14 P1403CVA-S60940WS Laptop (13th Gen Core i7/ 32GB/ 512GB/ Win11),"₹66,990",4.45,64Spec Score,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",32 GB DDR5 RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-igmHFinXw-w280-h280/asus-expertbook-p1-1.webp,Asus Expertbook P1 14 P1403CVA-S60343WS Laptop (13th Gen Core i3/ 8GB/ 512GB/ Win11),"₹37,990",4.65,57Spec Score,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR5 RAM,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iWNu8bhFC-w280-h280/hp-omen-16-wf0262tx.webp,HP Omen 16-wf0262TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,35,990",4.35,74Spec Score,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,"16.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iwJR9cCG3-w280-h280/asus-expertbook-p1-p.webp,Asus Expertbook P1 P1503CVA-S71042WS Laptop (13th Gen Core i7/ 16GB/ 512GB/ Win11),"₹60,990",4.0,59Spec Score,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iBC8fte9j-w280-h280/motorola-motobook-60.webp,Motorola Motobook 60 83J7000DIN Laptop (Intel Core 7 240H/ 16GB/ 1TB SSD/ Win11 Home),"₹71,990",4.55,60Spec Score,Intel Core 7 240H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,1 TB SSD,Intel Integrated,"14 inches, 2880 x 1880 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iBC8fte9j-w280-h280/motorola-motobook-60.webp,Motorola Motobook 60 83J70008IN Laptop (Intel Core 7 240H/ 16GB/ 512GB SSD/ Win11 Home),"₹67,990",4.25,59Spec Score,Intel Core 7 240H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,Intel Integrated,"14 inches, 2880 x 1880 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-iaiaW2gSz-w280-h280/lenovo-100e-chromebo.webp,Lenovo 100e Chromebook Gen 4 82W00004HA Laptop (MediaTek Kompanio 520/ 4GB/ 32GB EMMC/ Chrome OS),"₹12,550",4.15,,MediaTek Kompanio 520 520,4 GB LPDDR4X RAM,32 GB eMMC Storage,MediaTek Integrated Arm Mali-G52,"11.6 inches, 1366 x 768 pixels",Chrome OS,1 Year Warranty,2 USB 3.0 Ports
https://cdn1.smartprix.com/rx-iPXOah5bZ-w280-h280/hp-victus-15-fa2701t.webp,HP Victus 15-fa2701TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB RTX 4050),"₹76,290",4.3,65Spec Score,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-ifGFTcCNM-w280-h280/lenovo-ideapad-slim.webp,Lenovo IdeaPad Slim 3 82XM00QDIN Laptop (AMD  Ryzen 5 5625U/ 16 GB RAM/ 512 GB SSD/ Win 11),"₹42,690",4.35,63Spec Score,5th Gen AMD Ryzen 5 5625U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
https://cdn1.smartprix.com/rx-i7CF9lxrh-w280-h280/hp-255-g10-b69v0pt-a.webp,HP 255 G10 ‎‎B69V0PT#ACJ Laptop (AMD Athlon Silver 7120U/ 8GB/ 256GB SSD/ Win11),"₹22,350",4.0,30Spec Score,AMD Athlon 7120U,8 GB RAM,256 GB SSD,AMD Integrated,"15.6 inches, 1366 x 768 pixels",Windows 11 OS,1 Year Warranty,2 USB 3.0 Ports
